arrival_date,commodity,commodity_code,district,grade,market,max_price,min_price,modal_price,state,variety
18/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
17/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1040,910,980,Uttar Pradesh,Deshi
16/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,975,Uttar Pradesh,Deshi
15/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,900,940,Uttar Pradesh,Deshi
14/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,950,Uttar Pradesh,Deshi
13/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
12/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
11/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,900,950,Uttar Pradesh,Deshi
10/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
09/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,950,800,850,Uttar Pradesh,Deshi
08/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
07/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
06/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
05/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
04/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
03/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
02/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
01/06/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
30/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
29/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Deshi
28/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,950,750,850,Uttar Pradesh,Deshi
27/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
26/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,800,840,Uttar Pradesh,Deshi
25/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,830,710,770,Uttar Pradesh,Deshi
24/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,850,650,775,Uttar Pradesh,Deshi
23/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
22/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
21/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
20/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
19/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,850,700,750,Uttar Pradesh,Deshi
18/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,910,800,840,Uttar Pradesh,Deshi
17/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
15/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,870,720,790,Uttar Pradesh,Deshi
13/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,850,700,760,Uttar Pradesh,Deshi
12/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,850,700,750,Uttar Pradesh,Deshi
11/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,740,800,Uttar Pradesh,Deshi
10/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,1150,950,1050,Uttar Pradesh,Deshi
08/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
07/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Deshi
06/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
05/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
04/05/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
30/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
29/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
28/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
27/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
26/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
23/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
22/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
21/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
20/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
17/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1040,Uttar Pradesh,Deshi
16/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
15/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1010,890,940,Uttar Pradesh,Deshi
14/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,970,Uttar Pradesh,Deshi
13/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,850,950,Uttar Pradesh,Deshi
12/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
11/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
10/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
09/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,750,850,Uttar Pradesh,Deshi
08/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
07/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
06/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
05/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
04/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
03/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
02/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
01/04/2021,Tomato,78,Lucknow,FAQ,Lucknow,750,600,650,Uttar Pradesh,Deshi
28/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Deshi
27/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Deshi
26/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Deshi
25/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,750,550,650,Uttar Pradesh,Deshi
24/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,560,620,Uttar Pradesh,Deshi
23/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Deshi
22/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,600,450,525,Uttar Pradesh,Deshi
21/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Deshi
20/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Deshi
19/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Deshi
18/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,600,500,550,Uttar Pradesh,Deshi
17/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,740,550,630,Uttar Pradesh,Deshi
16/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Deshi
15/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Deshi
14/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Deshi
13/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Deshi
12/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,750,600,675,Uttar Pradesh,Deshi
11/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,750,600,650,Uttar Pradesh,Deshi
10/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
09/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,725,Uttar Pradesh,Deshi
08/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,790,630,710,Uttar Pradesh,Deshi
07/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
06/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
05/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Deshi
04/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Deshi
03/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Deshi
02/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
01/03/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
27/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,950,Uttar Pradesh,Deshi
26/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
25/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
24/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
23/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,950,800,850,Uttar Pradesh,Deshi
22/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
21/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Deshi
20/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,700,800,Uttar Pradesh,Deshi
19/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
18/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
17/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
16/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,950,1000,Uttar Pradesh,Deshi
15/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
14/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
13/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
12/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,900,600,800,Uttar Pradesh,Deshi
11/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
10/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
09/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,950,Uttar Pradesh,Deshi
08/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
07/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
06/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,850,950,Uttar Pradesh,Deshi
05/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
04/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
03/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1250,1000,1100,Uttar Pradesh,Deshi
01/02/2021,Tomato,78,Lucknow,FAQ,Lucknow,1250,1000,1075,Uttar Pradesh,Deshi
30/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
29/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
28/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
27/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1050,Uttar Pradesh,Deshi
25/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
24/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
23/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
22/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,950,Uttar Pradesh,Deshi
21/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,960,810,890,Uttar Pradesh,Deshi
20/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
19/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Deshi
18/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,800,975,Uttar Pradesh,Deshi
17/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
16/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
15/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Deshi
14/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Deshi
13/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Deshi
12/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1300,Uttar Pradesh,Deshi
11/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Deshi
10/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1300,Uttar Pradesh,Deshi
09/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1500,1300,1400,Uttar Pradesh,Deshi
08/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1500,1300,1450,Uttar Pradesh,Deshi
07/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1500,1300,1400,Uttar Pradesh,Deshi
06/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Deshi
05/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Deshi
04/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1800,1500,1600,Uttar Pradesh,Deshi
03/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Deshi
02/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1750,1500,1550,Uttar Pradesh,Deshi
01/01/2021,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Deshi
30/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Deshi
29/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1600,1500,1540,Uttar Pradesh,Deshi
28/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Deshi
27/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Deshi
26/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1500,1400,1450,Uttar Pradesh,Deshi
25/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1540,1420,1480,Uttar Pradesh,Deshi
24/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Deshi
23/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1500,1300,1400,Uttar Pradesh,Deshi
22/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1500,1300,1400,Uttar Pradesh,Deshi
21/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Deshi
20/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Deshi
19/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1650,Uttar Pradesh,Deshi
18/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Deshi
17/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1850,Uttar Pradesh,Deshi
16/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2000,1600,1800,Uttar Pradesh,Deshi
15/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2200,1800,2000,Uttar Pradesh,Deshi
14/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2600,2200,2400,Uttar Pradesh,Deshi
13/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2500,2300,2400,Uttar Pradesh,Deshi
12/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2500,2200,2300,Uttar Pradesh,Deshi
11/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2600,2300,2400,Uttar Pradesh,Deshi
10/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2250,Uttar Pradesh,Deshi
09/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2250,2100,2200,Uttar Pradesh,Deshi
08/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2400,2100,2200,Uttar Pradesh,Deshi
07/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2250,2000,2150,Uttar Pradesh,Deshi
06/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Deshi
05/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Deshi
04/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2300,2000,2200,Uttar Pradesh,Deshi
03/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2600,2400,2500,Uttar Pradesh,Deshi
02/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2500,2300,2400,Uttar Pradesh,Deshi
01/12/2020,Tomato,78,Lucknow,FAQ,Lucknow,2300,2000,2200,Uttar Pradesh,Deshi
29/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2500,2200,2300,Uttar Pradesh,Deshi
28/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2400,2000,2200,Uttar Pradesh,Deshi
27/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2300,2000,2200,Uttar Pradesh,Deshi
26/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2500,2300,2400,Uttar Pradesh,Deshi
24/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2500,2300,2400,Uttar Pradesh,Deshi
23/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2600,2400,2500,Uttar Pradesh,Deshi
22/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2700,2500,2600,Uttar Pradesh,Deshi
21/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2700,2500,2600,Uttar Pradesh,Deshi
20/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2700,2750,Uttar Pradesh,Deshi
19/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2600,2700,Uttar Pradesh,Deshi
18/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3000,2600,2800,Uttar Pradesh,Deshi
17/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2700,2800,Uttar Pradesh,Deshi
16/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2800,2700,2750,Uttar Pradesh,Deshi
14/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2700,2500,2600,Uttar Pradesh,Deshi
13/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2600,2700,Uttar Pradesh,Deshi
12/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2700,2800,Uttar Pradesh,Deshi
11/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2950,2700,2850,Uttar Pradesh,Deshi
10/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2600,2800,Uttar Pradesh,Deshi
09/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3000,2600,2800,Uttar Pradesh,Deshi
07/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Deshi
06/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3200,Uttar Pradesh,Deshi
05/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,3100,3140,Uttar Pradesh,Deshi
04/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3200,Uttar Pradesh,Deshi
03/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,3100,3150,Uttar Pradesh,Deshi
02/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3150,Uttar Pradesh,Deshi
01/11/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3100,Uttar Pradesh,Deshi
30/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Deshi
29/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,2900,3000,Uttar Pradesh,Deshi
28/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,2900,3000,Uttar Pradesh,Deshi
27/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3200,Uttar Pradesh,Deshi
26/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3500,3300,3400,Uttar Pradesh,Deshi
24/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3400,3200,3300,Uttar Pradesh,Deshi
23/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3300,3100,3200,Uttar Pradesh,Deshi
22/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3250,3100,3170,Uttar Pradesh,Deshi
21/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3100,2800,2900,Uttar Pradesh,Deshi
20/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3000,2900,2950,Uttar Pradesh,Deshi
19/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3050,2800,2950,Uttar Pradesh,Deshi
18/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3000,2800,2900,Uttar Pradesh,Deshi
17/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2700,2800,Uttar Pradesh,Deshi
16/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3000,2700,2800,Uttar Pradesh,Deshi
15/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2800,2850,Uttar Pradesh,Deshi
14/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3000,2600,2800,Uttar Pradesh,Deshi
13/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2800,2850,Uttar Pradesh,Deshi
12/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2700,2800,Uttar Pradesh,Deshi
11/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,2900,2700,2800,Uttar Pradesh,Deshi
10/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3000,2800,2900,Uttar Pradesh,Deshi
09/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3150,3000,3040,Uttar Pradesh,Deshi
08/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Deshi
07/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,2900,3000,Uttar Pradesh,Deshi
06/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3100,Uttar Pradesh,Deshi
05/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3150,Uttar Pradesh,Deshi
04/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3200,Uttar Pradesh,Deshi
03/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3600,3300,3400,Uttar Pradesh,Deshi
02/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3700,3500,3600,Uttar Pradesh,Deshi
01/10/2020,Tomato,78,Lucknow,FAQ,Lucknow,3900,3800,3840,Uttar Pradesh,Deshi
29/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3900,3800,3850,Uttar Pradesh,Deshi
28/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3600,3800,Uttar Pradesh,Deshi
27/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3700,3800,Uttar Pradesh,Deshi
26/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3840,3720,3770,Uttar Pradesh,Deshi
24/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3960,3840,3900,Uttar Pradesh,Deshi
23/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4200,3800,4000,Uttar Pradesh,Deshi
22/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3800,3900,Uttar Pradesh,Deshi
21/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3800,3900,Uttar Pradesh,Deshi
20/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3800,3900,Uttar Pradesh,Deshi
19/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3850,3710,3790,Uttar Pradesh,Deshi
18/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3600,3800,Uttar Pradesh,Deshi
17/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3600,3800,Uttar Pradesh,Deshi
16/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3950,3800,3850,Uttar Pradesh,Deshi
15/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3940,3760,3880,Uttar Pradesh,Deshi
14/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4200,3800,3900,Uttar Pradesh,Deshi
13/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3800,3850,Uttar Pradesh,Deshi
12/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3900,3800,3850,Uttar Pradesh,Deshi
11/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3850,3650,3750,Uttar Pradesh,Deshi
10/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3840,3700,3770,Uttar Pradesh,Deshi
09/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4000,3700,3800,Uttar Pradesh,Deshi
08/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,3970,3800,3900,Uttar Pradesh,Deshi
07/09/2020,Tomato,78,Lucknow,FAQ,Lucknow,4100,3900,3950,Uttar Pradesh,Deshi
